Origen,Destino,Distancia[km],Año,Mes,Diferencia de ciclistas,Calle 1 origen,Calle 2 origen,Calle 1 origen id,Calle 2 origen id,Calle 1 destino,Calle 2 destino,Calle 1 destino id,Calle 2 destino id
Virrey Cevallos y Chile,Cnel. Diaz y Mansilla,4.886,2015,Septiembre,151,Virrey Cevallos,Chile,1,19,Cnel. Diaz,Mansilla,11,32
Virrey Cevallos y Chile,11 de Sep y Monroe,11.425,2015,Septiembre,1338,Virrey Cevallos,Chile,1,19,11 de Sep,Monroe,22,38
Virrey Cevallos y Chile,Arenales y Montevideo,2.906,2015,Septiembre,479,Virrey Cevallos,Chile,1,19,Arenales,Montevideo,12,10
Virrey Cevallos y Chile,M.T. Alvear y Uriburu,3.051,2015,Septiembre,683,Virrey Cevallos,Chile,1,19,M.T. Alvear,Uriburu,23,39
Virrey Cevallos y Chile,La Pampa y Superi,10.164,2015,Septiembre,797,Virrey Cevallos,Chile,1,19,La Pampa,Superi,24,40
Azopardo y Mexico,Rincon y Carlos Calvo,3.291,2015,Septiembre,-1067,Azopardo,Mexico,2,25,Rincon,Carlos Calvo,3,26
Azopardo y Mexico,Virrey Liniers y C.Calvo,5.02,2015,Septiembre,-1130,Azopardo,Mexico,2,25,Virrey Liniers,C.Calvo,4,27
Azopardo y Mexico,Billinghurst y Peron,5.439,2015,Septiembre,-3665,Azopardo,Mexico,2,25,Billinghurst,Peron,5,28
Azopardo y Mexico,Del Libertador y Montevideo,3.707,2015,Septiembre,-1055,Azopardo,Mexico,2,25,Del Libertador,Montevideo,6,10
Azopardo y Mexico,Corredor Norte y Casares,6.326,2015,Septiembre,-1930,Azopardo,Mexico,2,25,Corredor Norte,Casares,7,29
Azopardo y Mexico,EEUU y 33 Orientales,6.048,2015,Septiembre,-465,Azopardo,Mexico,2,25,EEUU,33 Orientales,8,30
Azopardo y Mexico,F. Alcorta y Derecho,4.588,2015,Septiembre,-867,Azopardo,Mexico,2,25,F. Alcorta,Derecho,9,31
Azopardo y Mexico,Montevideo y Peron,2.933,2015,Septiembre,-2339,Azopardo,Mexico,2,25,Montevideo,Peron,10,28
Azopardo y Mexico,Potosi y Rawson,6.382,2015,Septiembre,-611,Azopardo,Mexico,2,25,Potosi,Rawson,17,33
Azopardo y Mexico,J. Alvarez y Padilla,8.691,2015,Septiembre,-361,Azopardo,Mexico,2,25,J. Alvarez,Padilla,18,34
Azopardo y Mexico,Chile y Tacuari,1.366,2015,Septiembre,-330,Azopardo,Mexico,2,25,Chile,Tacuari,19,35
Azopardo y Mexico,Serrano y Loyola,8.63,2015,Septiembre,-1388,Azopardo,Mexico,2,25,Serrano,Loyola,20,36
Azopardo y Mexico,Gorriti y G. Cruz,8.772,2015,Septiembre,-1871,Azopardo,Mexico,2,25,Gorriti,G. Cruz,21,37
Azopardo y Mexico,Cnel. Diaz y Mansilla,6.721,2015,Septiembre,-1572,Azopardo,Mexico,2,25,Cnel. Diaz,Mansilla,11,32
Azopardo y Mexico,11 de Sep y Monroe,11.503,2015,Septiembre,-385,Azopardo,Mexico,2,25,11 de Sep,Monroe,22,38
Azopardo y Mexico,Arenales y Montevideo,4.413,2015,Septiembre,-1244,Azopardo,Mexico,2,25,Arenales,Montevideo,12,10
Azopardo y Mexico,M.T. Alvear y Uriburu,4.829,2015,Septiembre,-1040,Azopardo,Mexico,2,25,M.T. Alvear,Uriburu,23,39
Azopardo y Mexico,La Pampa y Superi,11.991,2015,Septiembre,-926,Azopardo,Mexico,2,25,La Pampa,Superi,24,40
Rincon y Carlos Calvo,Virrey Liniers y C.Calvo,1.72,2015,Septiembre,-63,Rincon,Carlos Calvo,3,26,Virrey Liniers,C.Calvo,4,27
Rincon y Carlos Calvo,Billinghurst y Peron,3.334,2015,Septiembre,-2598,Rincon,Carlos Calvo,3,26,Billinghurst,Peron,5,28
Rincon y Carlos Calvo,Del Libertador y Montevideo,4.868,2015,Septiembre,12,Rincon,Carlos Calvo,3,26,Del Libertador,Montevideo,6,10
Rincon y Carlos Calvo,Corredor Norte y Casares,6.572,2015,Septiembre,-863,Rincon,Carlos Calvo,3,26,Corredor Norte,Casares,7,29
Rincon y Carlos Calvo,EEUU y 33 Orientales,2.748,2015,Septiembre,602,Rincon,Carlos Calvo,3,26,EEUU,33 Orientales,8,30
Rincon y Carlos Calvo,F. Alcorta y Derecho,5.041,2015,Septiembre,200,Rincon,Carlos Calvo,3,26,F. Alcorta,Derecho,9,31
Rincon y Carlos Calvo,Montevideo y Peron,2.151,2015,Septiembre,-1272,Rincon,Carlos Calvo,3,26,Montevideo,Peron,10,28
Rincon y Carlos Calvo,Potosi y Rawson,4.277,2015,Septiembre,456,Rincon,Carlos Calvo,3,26,Potosi,Rawson,17,33
Rincon y Carlos Calvo,J. Alvarez y Padilla,6.587,2015,Septiembre,706,Rincon,Carlos Calvo,3,26,J. Alvarez,Padilla,18,34
Rincon y Carlos Calvo,Chile y Tacuari,2.025,2015,Septiembre,737,Rincon,Carlos Calvo,3,26,Chile,Tacuari,19,35
Rincon y Carlos Calvo,Serrano y Loyola,6.526,2015,Septiembre,-321,Rincon,Carlos Calvo,3,26,Serrano,Loyola,20,36
Rincon y Carlos Calvo,Gorriti y G. Cruz,6.668,2015,Septiembre,-804,Rincon,Carlos Calvo,3,26,Gorriti,G. Cruz,21,37
Rincon y Carlos Calvo,Cnel. Diaz y Mansilla,4.609,2015,Septiembre,-505,Rincon,Carlos Calvo,3,26,Cnel. Diaz,Mansilla,11,32
Rincon y Carlos Calvo,11 de Sep y Monroe,11.148,2015,Septiembre,682,Rincon,Carlos Calvo,3,26,11 de Sep,Monroe,22,38
Rincon y Carlos Calvo,Arenales y Montevideo,4.005,2015,Septiembre,-177,Rincon,Carlos Calvo,3,26,Arenales,Montevideo,12,10
Rincon y Carlos Calvo,M.T. Alvear y Uriburu,2.774,2015,Septiembre,27,Rincon,Carlos Calvo,3,26,M.T. Alvear,Uriburu,23,39
Rincon y Carlos Calvo,La Pampa y Superi,9.887,2015,Septiembre,141,Rincon,Carlos Calvo,3,26,La Pampa,Superi,24,40
Virrey Liniers y C.Calvo,Billinghurst y Peron,1.849,2015,Septiembre,-2535,Virrey Liniers,C.Calvo,4,27,Billinghurst,Peron,5,28
Virrey Liniers y C.Calvo,Del Libertador y Montevideo,7.374,2015,Septiembre,75,Virrey Liniers,C.Calvo,4,27,Del Libertador,Montevideo,6,10
Virrey Liniers y C.Calvo,Corredor Norte y Casares,6.092,2015,Septiembre,-800,Virrey Liniers,C.Calvo,4,27,Corredor Norte,Casares,7,29
Virrey Liniers y C.Calvo,EEUU y 33 Orientales,1.028,2015,Septiembre,665,Virrey Liniers,C.Calvo,4,27,EEUU,33 Orientales,8,30
Virrey Liniers y C.Calvo,F. Alcorta y Derecho,6.385,2015,Septiembre,263,Virrey Liniers,C.Calvo,4,27,F. Alcorta,Derecho,9,31
Virrey Liniers y C.Calvo,Montevideo y Peron,3.778,2015,Septiembre,-1209,Virrey Liniers,C.Calvo,4,27,Montevideo,Peron,10,28
Virrey Liniers y C.Calvo,Potosi y Rawson,2.793,2015,Septiembre,519,Virrey Liniers,C.Calvo,4,27,Potosi,Rawson,17,33
Virrey Liniers y C.Calvo,J. Alvarez y Padilla,4.574,2015,Septiembre,769,Virrey Liniers,C.Calvo,4,27,J. Alvarez,Padilla,18,34
Virrey Liniers y C.Calvo,Chile y Tacuari,3.859,2015,Septiembre,800,Virrey Liniers,C.Calvo,4,27,Chile,Tacuari,19,35
Virrey Liniers y C.Calvo,Serrano y Loyola,4.938,2015,Septiembre,-258,Virrey Liniers,C.Calvo,4,27,Serrano,Loyola,20,36
Virrey Liniers y C.Calvo,Gorriti y G. Cruz,5.578,2015,Septiembre,-741,Virrey Liniers,C.Calvo,4,27,Gorriti,G. Cruz,21,37
Virrey Liniers y C.Calvo,Cnel. Diaz y Mansilla,3.554,2015,Septiembre,-442,Virrey Liniers,C.Calvo,4,27,Cnel. Diaz,Mansilla,11,32
Virrey Liniers y C.Calvo,11 de Sep y Monroe,10.668,2015,Septiembre,745,Virrey Liniers,C.Calvo,4,27,11 de Sep,Monroe,22,38
Virrey Liniers y C.Calvo,Arenales y Montevideo,5.359,2015,Septiembre,-114,Virrey Liniers,C.Calvo,4,27,Arenales,Montevideo,12,10
Virrey Liniers y C.Calvo,M.T. Alvear y Uriburu,4.128,2015,Septiembre,90,Virrey Liniers,C.Calvo,4,27,M.T. Alvear,Uriburu,23,39
Virrey Liniers y C.Calvo,La Pampa y Superi,8.797,2015,Septiembre,204,Virrey Liniers,C.Calvo,4,27,La Pampa,Superi,24,40
Billinghurst y Peron,Del Libertador y Montevideo,5.525,2015,Septiembre,2610,Billinghurst,Peron,5,28,Del Libertador,Montevideo,6,10
Billinghurst y Peron,Corredor Norte y Casares,4.243,2015,Septiembre,1735,Billinghurst,Peron,5,28,Corredor Norte,Casares,7,29
Billinghurst y Peron,EEUU y 33 Orientales,2.812,2015,Septiembre,3200,Billinghurst,Peron,5,28,EEUU,33 Orientales,8,30
Billinghurst y Peron,F. Alcorta y Derecho,4.536,2015,Septiembre,2798,Billinghurst,Peron,5,28,F. Alcorta,Derecho,9,31
Billinghurst y Peron,Montevideo y Peron,3.02,2015,Septiembre,1326,Billinghurst,Peron,5,28,Montevideo,Peron,10,28
Billinghurst y Peron,Potosi y Rawson,0.986,2015,Septiembre,3054,Billinghurst,Peron,5,28,Potosi,Rawson,17,33
Billinghurst y Peron,J. Alvarez y Padilla,2.767,2015,Septiembre,3304,Billinghurst,Peron,5,28,J. Alvarez,Padilla,18,34
Billinghurst y Peron,Chile y Tacuari,4.629,2015,Septiembre,3335,Billinghurst,Peron,5,28,Chile,Tacuari,19,35
Billinghurst y Peron,Serrano y Loyola,3.131,2015,Septiembre,2277,Billinghurst,Peron,5,28,Serrano,Loyola,20,36
Billinghurst y Peron,Gorriti y G. Cruz,3.729,2015,Septiembre,1794,Billinghurst,Peron,5,28,Gorriti,G. Cruz,21,37
Billinghurst y Peron,Cnel. Diaz y Mansilla,1.705,2015,Septiembre,2093,Billinghurst,Peron,5,28,Cnel. Diaz,Mansilla,11,32
Billinghurst y Peron,11 de Sep y Monroe,8.819,2015,Septiembre,3280,Billinghurst,Peron,5,28,11 de Sep,Monroe,22,38
Billinghurst y Peron,Arenales y Montevideo,3.958,2015,Septiembre,2421,Billinghurst,Peron,5,28,Arenales,Montevideo,12,10
Billinghurst y Peron,M.T. Alvear y Uriburu,2.726,2015,Septiembre,2625,Billinghurst,Peron,5,28,M.T. Alvear,Uriburu,23,39
Billinghurst y Peron,La Pampa y Superi,6.948,2015,Septiembre,2739,Billinghurst,Peron,5,28,La Pampa,Superi,24,40
Del Libertador y Montevideo,Corredor Norte y Casares,2.676,2015,Septiembre,-875,Del Libertador,Montevideo,6,10,Corredor Norte,Casares,7,29
Del Libertador y Montevideo,EEUU y 33 Orientales,7.473,2015,Septiembre,590,Del Libertador,Montevideo,6,10,EEUU,33 Orientales,8,30
Del Libertador y Montevideo,F. Alcorta y Derecho,0.938,2015,Septiembre,188,Del Libertador,Montevideo,6,10,F. Alcorta,Derecho,9,31
Del Libertador y Montevideo,Montevideo y Peron,2.599,2015,Septiembre,-1284,Del Libertador,Montevideo,6,10,Montevideo,Peron,10,28
Del Libertador y Montevideo,Potosi y Rawson,5.694,2015,Septiembre,444,Del Libertador,Montevideo,6,10,Potosi,Rawson,17,33
Del Libertador y Montevideo,J. Alvarez y Padilla,6.397,2015,Septiembre,694,Del Libertador,Montevideo,6,10,J. Alvarez,Padilla,18,34
Del Libertador y Montevideo,Chile y Tacuari,4.227,2015,Septiembre,725,Del Libertador,Montevideo,6,10,Chile,Tacuari,19,35
Del Libertador y Montevideo,Serrano y Loyola,6.336,2015,Septiembre,-333,Del Libertador,Montevideo,6,10,Serrano,Loyola,20,36
Del Libertador y Montevideo,Gorriti y G. Cruz,6.117,2015,Septiembre,-816,Del Libertador,Montevideo,6,10,Gorriti,G. Cruz,21,37
Del Libertador y Montevideo,Cnel. Diaz y Mansilla,4.073,2015,Septiembre,-517,Del Libertador,Montevideo,6,10,Cnel. Diaz,Mansilla,11,32
Del Libertador y Montevideo,11 de Sep y Monroe,7.853,2015,Septiembre,670,Del Libertador,Montevideo,6,10,11 de Sep,Monroe,22,38
Del Libertador y Montevideo,Arenales y Montevideo,1.305,2015,Septiembre,-189,Del Libertador,Montevideo,6,10,Arenales,Montevideo,12,10
Del Libertador y Montevideo,M.T. Alvear y Uriburu,2.541,2015,Septiembre,15,Del Libertador,Montevideo,6,10,M.T. Alvear,Uriburu,23,39
Del Libertador y Montevideo,La Pampa y Superi,9.258,2015,Septiembre,129,Del Libertador,Montevideo,6,10,La Pampa,Superi,24,40
Corredor Norte y Casares,EEUU y 33 Orientales,6.495,2015,Septiembre,1465,Corredor Norte,Casares,7,29,EEUU,33 Orientales,8,30
Corredor Norte y Casares,F. Alcorta y Derecho,2.339,2015,Septiembre,1063,Corredor Norte,Casares,7,29,F. Alcorta,Derecho,9,31
Corredor Norte y Casares,Montevideo y Peron,5.064,2015,Septiembre,-409,Corredor Norte,Casares,7,29,Montevideo,Peron,10,28
Corredor Norte y Casares,Potosi y Rawson,4.669,2015,Septiembre,1319,Corredor Norte,Casares,7,29,Potosi,Rawson,17,33
Corredor Norte y Casares,J. Alvarez y Padilla,4.742,2015,Septiembre,1569,Corredor Norte,Casares,7,29,J. Alvarez,Padilla,18,34
Corredor Norte y Casares,Chile y Tacuari,7.208,2015,Septiembre,1600,Corredor Norte,Casares,7,29,Chile,Tacuari,19,35
Corredor Norte y Casares,Serrano y Loyola,4.681,2015,Septiembre,542,Corredor Norte,Casares,7,29,Serrano,Loyola,20,36
Corredor Norte y Casares,Gorriti y G. Cruz,3.654,2015,Septiembre,59,Corredor Norte,Casares,7,29,Gorriti,G. Cruz,21,37
Corredor Norte y Casares,Cnel. Diaz y Mansilla,2.538,2015,Septiembre,358,Corredor Norte,Casares,7,29,Cnel. Diaz,Mansilla,11,32
Corredor Norte y Casares,11 de Sep y Monroe,5.39,2015,Septiembre,1545,Corredor Norte,Casares,7,29,11 de Sep,Monroe,22,38
Corredor Norte y Casares,Arenales y Montevideo,3.771,2015,Septiembre,686,Corredor Norte,Casares,7,29,Arenales,Montevideo,12,10
Corredor Norte y Casares,M.T. Alvear y Uriburu,3.448,2015,Septiembre,890,Corredor Norte,Casares,7,29,M.T. Alvear,Uriburu,23,39
Corredor Norte y Casares,La Pampa y Superi,6.795,2015,Septiembre,1004,Corredor Norte,Casares,7,29,La Pampa,Superi,24,40
EEUU y 33 Orientales,F. Alcorta y Derecho,7.169,2015,Septiembre,-402,EEUU,33 Orientales,8,30,F. Alcorta,Derecho,9,31
EEUU y 33 Orientales,Montevideo y Peron,4.563,2015,Septiembre,-1874,EEUU,33 Orientales,8,30,Montevideo,Peron,10,28
EEUU y 33 Orientales,Potosi y Rawson,2.055,2015,Septiembre,-146,EEUU,33 Orientales,8,30,Potosi,Rawson,17,33
EEUU y 33 Orientales,J. Alvarez y Padilla,3.357,2015,Septiembre,104,EEUU,33 Orientales,8,30,J. Alvarez,Padilla,18,34
EEUU y 33 Orientales,Chile y Tacuari,4.644,2015,Septiembre,135,EEUU,33 Orientales,8,30,Chile,Tacuari,19,35
EEUU y 33 Orientales,Serrano y Loyola,4.206,2015,Septiembre,-923,EEUU,33 Orientales,8,30,Serrano,Loyola,20,36
EEUU y 33 Orientales,Gorriti y G. Cruz,6.362,2015,Septiembre,-1406,EEUU,33 Orientales,8,30,Gorriti,G. Cruz,21,37
EEUU y 33 Orientales,Cnel. Diaz y Mansilla,4.338,2015,Septiembre,-1107,EEUU,33 Orientales,8,30,Cnel. Diaz,Mansilla,11,32
EEUU y 33 Orientales,11 de Sep y Monroe,11.452,2015,Septiembre,80,EEUU,33 Orientales,8,30,11 de Sep,Monroe,22,38
EEUU y 33 Orientales,Arenales y Montevideo,6.144,2015,Septiembre,-779,EEUU,33 Orientales,8,30,Arenales,Montevideo,12,10
EEUU y 33 Orientales,M.T. Alvear y Uriburu,4.913,2015,Septiembre,-575,EEUU,33 Orientales,8,30,M.T. Alvear,Uriburu,23,39
EEUU y 33 Orientales,La Pampa y Superi,9.581,2015,Septiembre,-461,EEUU,33 Orientales,8,30,La Pampa,Superi,24,40
F. Alcorta y Derecho,Montevideo y Peron,3.26,2015,Septiembre,-1472,F. Alcorta,Derecho,9,31,Montevideo,Peron,10,28
F. Alcorta y Derecho,Potosi y Rawson,5.144,2015,Septiembre,256,F. Alcorta,Derecho,9,31,Potosi,Rawson,17,33
F. Alcorta y Derecho,J. Alvarez y Padilla,6.102,2015,Septiembre,506,F. Alcorta,Derecho,9,31,J. Alvarez,Padilla,18,34
F. Alcorta y Derecho,Chile y Tacuari,4.888,2015,Septiembre,537,F. Alcorta,Derecho,9,31,Chile,Tacuari,19,35
F. Alcorta y Derecho,Serrano y Loyola,6.041,2015,Septiembre,-521,F. Alcorta,Derecho,9,31,Serrano,Loyola,20,36
F. Alcorta y Derecho,Gorriti y G. Cruz,5.179,2015,Septiembre,-1004,F. Alcorta,Derecho,9,31,Gorriti,G. Cruz,21,37
F. Alcorta y Derecho,Cnel. Diaz y Mansilla,3.136,2015,Septiembre,-705,F. Alcorta,Derecho,9,31,Cnel. Diaz,Mansilla,11,32
F. Alcorta y Derecho,11 de Sep y Monroe,6.915,2015,Septiembre,482,F. Alcorta,Derecho,9,31,11 de Sep,Monroe,22,38
F. Alcorta y Derecho,Arenales y Montevideo,1.966,2015,Septiembre,-377,F. Alcorta,Derecho,9,31,Arenales,Montevideo,12,10
F. Alcorta y Derecho,M.T. Alvear y Uriburu,1.991,2015,Septiembre,-173,F. Alcorta,Derecho,9,31,M.T. Alvear,Uriburu,23,39
F. Alcorta y Derecho,La Pampa y Superi,8.32,2015,Septiembre,-59,F. Alcorta,Derecho,9,31,La Pampa,Superi,24,40
Montevideo y Peron,Potosi y Rawson,3.45,2015,Septiembre,1728,Montevideo,Peron,10,28,Potosi,Rawson,17,33
Montevideo y Peron,J. Alvarez y Padilla,5.783,2015,Septiembre,1978,Montevideo,Peron,10,28,J. Alvarez,Padilla,18,34
Montevideo y Peron,Chile y Tacuari,2.143,2015,Septiembre,2009,Montevideo,Peron,10,28,Chile,Tacuari,19,35
Montevideo y Peron,Serrano y Loyola,5.722,2015,Septiembre,951,Montevideo,Peron,10,28,Serrano,Loyola,20,36
Montevideo y Peron,Gorriti y G. Cruz,5.864,2015,Septiembre,468,Montevideo,Peron,10,28,Gorriti,G. Cruz,21,37
Montevideo y Peron,Cnel. Diaz y Mansilla,3.461,2015,Septiembre,767,Montevideo,Peron,10,28,Cnel. Diaz,Mansilla,11,32
Montevideo y Peron,11 de Sep y Monroe,10.344,2015,Septiembre,1954,Montevideo,Peron,10,28,11 de Sep,Monroe,22,38
Montevideo y Peron,Arenales y Montevideo,1.293,2015,Septiembre,1095,Montevideo,Peron,10,28,Arenales,Montevideo,12,10
Montevideo y Peron,M.T. Alvear y Uriburu,1.914,2015,Septiembre,1299,Montevideo,Peron,10,28,M.T. Alvear,Uriburu,23,39
Montevideo y Peron,La Pampa y Superi,9.083,2015,Septiembre,1413,Montevideo,Peron,10,28,La Pampa,Superi,24,40
Potosi y Rawson,J. Alvarez y Padilla,1.781,2015,Septiembre,250,Potosi,Rawson,17,33,J. Alvarez,Padilla,18,34
Potosi y Rawson,Chile y Tacuari,5.572,2015,Septiembre,281,Potosi,Rawson,17,33,Chile,Tacuari,19,35
Potosi y Rawson,Serrano y Loyola,2.743,2015,Septiembre,-777,Potosi,Rawson,17,33,Serrano,Loyola,20,36
Potosi y Rawson,Gorriti y G. Cruz,3.419,2015,Septiembre,-1260,Potosi,Rawson,17,33,Gorriti,G. Cruz,21,37
Potosi y Rawson,11 de Sep y Monroe,9.191,2015,Septiembre,226,Potosi,Rawson,17,33,11 de Sep,Monroe,22,38
Potosi y Rawson,M.T. Alvear y Uriburu,3.669,2015,Septiembre,-429,Potosi,Rawson,17,33,M.T. Alvear,Uriburu,23,39
Potosi y Rawson,La Pampa y Superi,6.747,2015,Septiembre,-315,Potosi,Rawson,17,33,La Pampa,Superi,24,40
J. Alvarez y Padilla,Chile y Tacuari,7.167,2015,Septiembre,31,J. Alvarez,Padilla,18,34,Chile,Tacuari,19,35
J. Alvarez y Padilla,Serrano y Loyola,1.517,2015,Septiembre,-1027,J. Alvarez,Padilla,18,34,Serrano,Loyola,20,36
J. Alvarez y Padilla,Gorriti y G. Cruz,2.785,2015,Septiembre,-1510,J. Alvarez,Padilla,18,34,Gorriti,G. Cruz,21,37
J. Alvarez y Padilla,11 de Sep y Monroe,8.561,2015,Septiembre,-24,J. Alvarez,Padilla,18,34,11 de Sep,Monroe,22,38
J. Alvarez y Padilla,M.T. Alvear y Uriburu,4.821,2015,Septiembre,-679,J. Alvarez,Padilla,18,34,M.T. Alvear,Uriburu,23,39
J. Alvarez y Padilla,La Pampa y Superi,5.522,2015,Septiembre,-565,J. Alvarez,Padilla,18,34,La Pampa,Superi,24,40
Chile y Tacuari,Serrano y Loyola,7.765,2015,Septiembre,-1058,Chile,Tacuari,19,35,Serrano,Loyola,20,36
Chile y Tacuari,Gorriti y G. Cruz,7.907,2015,Septiembre,-1541,Chile,Tacuari,19,35,Gorriti,G. Cruz,21,37
Chile y Tacuari,11 de Sep y Monroe,11.264,2015,Septiembre,-55,Chile,Tacuari,19,35,11 de Sep,Monroe,22,38
Chile y Tacuari,M.T. Alvear y Uriburu,4.013,2015,Septiembre,-710,Chile,Tacuari,19,35,M.T. Alvear,Uriburu,23,39
Chile y Tacuari,La Pampa y Superi,11.126,2015,Septiembre,-596,Chile,Tacuari,19,35,La Pampa,Superi,24,40
Serrano y Loyola,Gorriti y G. Cruz,1.079,2015,Septiembre,-483,Serrano,Loyola,20,36,Gorriti,G. Cruz,21,37
Serrano y Loyola,11 de Sep y Monroe,6.856,2015,Septiembre,1003,Serrano,Loyola,20,36,11 de Sep,Monroe,22,38
Serrano y Loyola,M.T. Alvear y Uriburu,4.255,2015,Septiembre,348,Serrano,Loyola,20,36,M.T. Alvear,Uriburu,23,39
Serrano y Loyola,La Pampa y Superi,4.005,2015,Septiembre,462,Serrano,Loyola,20,36,La Pampa,Superi,24,40
Gorriti y G. Cruz,11 de Sep y Monroe,5.774,2015,Septiembre,1486,Gorriti,G. Cruz,21,37,11 de Sep,Monroe,22,38
Gorriti y G. Cruz,M.T. Alvear y Uriburu,3.826,2015,Septiembre,831,Gorriti,G. Cruz,21,37,M.T. Alvear,Uriburu,23,39
Gorriti y G. Cruz,La Pampa y Superi,3.649,2015,Septiembre,945,Gorriti,G. Cruz,21,37,La Pampa,Superi,24,40
Cnel. Diaz y Mansilla,Potosi y Rawson,2.691,2015,Septiembre,961,Cnel. Diaz,Mansilla,11,32,Potosi,Rawson,17,33
Cnel. Diaz y Mansilla,J. Alvarez y Padilla,3.181,2015,Septiembre,1211,Cnel. Diaz,Mansilla,11,32,J. Alvarez,Padilla,18,34
Cnel. Diaz y Mansilla,Chile y Tacuari,6.334,2015,Septiembre,1242,Cnel. Diaz,Mansilla,11,32,Chile,Tacuari,19,35
Cnel. Diaz y Mansilla,Serrano y Loyola,3.12,2015,Septiembre,184,Cnel. Diaz,Mansilla,11,32,Serrano,Loyola,20,36
Cnel. Diaz y Mansilla,Gorriti y G. Cruz,2.695,2015,Septiembre,-299,Cnel. Diaz,Mansilla,11,32,Gorriti,G. Cruz,21,37
Cnel. Diaz y Mansilla,11 de Sep y Monroe,7.114,2015,Septiembre,1187,Cnel. Diaz,Mansilla,11,32,11 de Sep,Monroe,22,38
Cnel. Diaz y Mansilla,Arenales y Montevideo,3.011,2015,Septiembre,328,Cnel. Diaz,Mansilla,11,32,Arenales,Montevideo,12,10
Cnel. Diaz y Mansilla,M.T. Alvear y Uriburu,1.92,2015,Septiembre,532,Cnel. Diaz,Mansilla,11,32,M.T. Alvear,Uriburu,23,39
Cnel. Diaz y Mansilla,La Pampa y Superi,6.482,2015,Septiembre,646,Cnel. Diaz,Mansilla,11,32,La Pampa,Superi,24,40
11 de Sep y Monroe,M.T. Alvear y Uriburu,8.22,2015,Septiembre,-655,11 de Sep,Monroe,22,38,M.T. Alvear,Uriburu,23,39
11 de Sep y Monroe,La Pampa y Superi,2.622,2015,Septiembre,-541,11 de Sep,Monroe,22,38,La Pampa,Superi,24,40
Arenales y Montevideo,Potosi y Rawson,4.718,2015,Septiembre,633,Arenales,Montevideo,12,10,Potosi,Rawson,17,33
Arenales y Montevideo,J. Alvarez y Padilla,5.474,2015,Septiembre,883,Arenales,Montevideo,12,10,J. Alvarez,Padilla,18,34
Arenales y Montevideo,Chile y Tacuari,3.436,2015,Septiembre,914,Arenales,Montevideo,12,10,Chile,Tacuari,19,35
Arenales y Montevideo,Serrano y Loyola,5.413,2015,Septiembre,-144,Arenales,Montevideo,12,10,Serrano,Loyola,20,36
Arenales y Montevideo,Gorriti y G. Cruz,5.555,2015,Septiembre,-627,Arenales,Montevideo,12,10,Gorriti,G. Cruz,21,37
Arenales y Montevideo,11 de Sep y Monroe,8.51,2015,Septiembre,859,Arenales,Montevideo,12,10,11 de Sep,Monroe,22,38
Arenales y Montevideo,M.T. Alvear y Uriburu,1.103,2015,Septiembre,204,Arenales,Montevideo,12,10,M.T. Alvear,Uriburu,23,39
Arenales y Montevideo,La Pampa y Superi,8.774,2015,Septiembre,318,Arenales,Montevideo,12,10,La Pampa,Superi,24,40
M.T. Alvear y Uriburu,La Pampa y Superi,7.781,2015,Septiembre,114,M.T. Alvear,Uriburu,23,39,La Pampa,Superi,24,40
Virrey Cevallos y Chile,Azopardo y Mexico,2.122,2015,Octubre,1634,Virrey Cevallos,Chile,1,19,Azopardo,Mexico,2,25
Virrey Cevallos y Chile,Rincon y Carlos Calvo,1.005,2015,Octubre,673,Virrey Cevallos,Chile,1,19,Rincon,Carlos Calvo,3,26
Virrey Cevallos y Chile,Virrey Liniers y C.Calvo,2.721,2015,Octubre,719,Virrey Cevallos,Chile,1,19,Virrey Liniers,C.Calvo,4,27
Virrey Cevallos y Chile,Billinghurst y Peron,3.611,2015,Octubre,-1367,Virrey Cevallos,Chile,1,19,Billinghurst,Peron,5,28
Virrey Cevallos y Chile,Del Libertador y Montevideo,4.485,2015,Octubre,860,Virrey Cevallos,Chile,1,19,Del Libertador,Montevideo,6,10
Virrey Cevallos y Chile,Corredor Norte y Casares,6.849,2015,Octubre,-55,Virrey Cevallos,Chile,1,19,Corredor Norte,Casares,7,29
Virrey Cevallos y Chile,EEUU y 33 Orientales,3.749,2015,Octubre,1364,Virrey Cevallos,Chile,1,19,EEUU,33 Orientales,8,30
Virrey Cevallos y Chile,F. Alcorta y Derecho,5.367,2015,Octubre,789,Virrey Cevallos,Chile,1,19,F. Alcorta,Derecho,9,31
Virrey Cevallos y Chile,Montevideo y Peron,1.447,2015,Octubre,-601,Virrey Cevallos,Chile,1,19,Montevideo,Peron,10,28
Virrey Cevallos y Chile,Potosi y Rawson,4.554,2015,Octubre,1240,Virrey Cevallos,Chile,1,19,Potosi,Rawson,17,33
Virrey Cevallos y Chile,J. Alvarez y Padilla,6.864,2015,Octubre,1229,Virrey Cevallos,Chile,1,19,J. Alvarez,Padilla,18,34
Virrey Cevallos y Chile,Chile y Tacuari,1.018,2015,Octubre,1559,Virrey Cevallos,Chile,1,19,Chile,Tacuari,19,35
Virrey Cevallos y Chile,Serrano y Loyola,6.803,2015,Octubre,-268,Virrey Cevallos,Chile,1,19,Serrano,Loyola,20,36
Virrey Cevallos y Chile,Gorriti y G. Cruz,6.945,2015,Octubre,-478,Virrey Cevallos,Chile,1,19,Gorriti,G. Cruz,21,37
